Wall time,Step,Value
1632295903.4704504,434,294.3167724609375
1632295904.768318,435,199.26719665527344
1632295907.5490015,436,280.60235595703125
1632295908.5692961,437,285.3038635253906
1632295910.7569776,438,269.9787902832031
1632295912.1241286,439,279.3011474609375
1632295913.2043483,440,268.3694763183594
1632295914.2703705,441,287.1498718261719
1632295916.0338717,442,253.3524932861328
1632295916.9109337,443,257.8664855957031
1632295918.2992146,444,222.01292419433594
1632295919.2449844,445,270.5003662109375
1632295921.318261,446,210.54977416992188
1632295922.4166899,447,232.7112579345703
1632295923.529387,448,253.07630920410156
1632295924.745361,449,270.01336669921875
1632295925.760585,450,227.94314575195312
1632295926.8870752,451,263.6605529785156
1632295928.1143372,452,175.0260467529297
1632295928.8858645,453,53.40953826904297
1632295930.104854,454,268.1046142578125
1632295931.2376971,455,265.35528564453125
1632295932.0220165,456,47.48820877075195
1632295933.7624068,457,211.56484985351562
1632295934.97715,458,248.03163146972656
1632295936.442716,459,286.204345703125
1632295936.998037,460,62.494998931884766
1632295940.093577,461,275.9585266113281
1632295945.3737261,462,38.72917938232422
1632295946.3136823,463,300.4149475097656
1632295947.6173882,464,271.0240173339844
1632295949.929453,465,201.80801391601562
1632295952.8471828,466,264.0948181152344
1632295954.0904834,467,275.91143798828125
1632295957.1022131,468,172.0364532470703
1632295958.4198973,469,245.5875244140625
1632295959.5066526,470,292.2456970214844
1632295960.1195047,471,-19.791357040405273
1632295961.1328368,472,247.4225311279297
1632295963.3175156,473,226.52720642089844
1632295964.0880775,474,2.5122876167297363
1632295964.8717494,475,2.2517497539520264
1632295966.3491385,476,173.08514404296875
1632295968.5062013,477,243.65579223632812
1632295969.5802615,478,265.4493408203125
1632295971.066478,479,231.23069763183594
1632295972.9796865,480,232.82798767089844
1632295973.9797435,481,-168.33189392089844
1632295974.739866,482,27.031253814697266
1632295975.1581519,483,19.85508155822754
1632295976.2106898,484,237.9579315185547
1632295977.5426173,485,258.4908142089844
1632295978.607793,486,-149.0450439453125
1632295979.0995457,487,-41.82068634033203
1632295980.2244537,488,291.8644714355469
1632295980.9931033,489,3.7267370223999023
1632295981.5927186,490,-88.87156677246094
1632295983.9252024,491,243.48883056640625
1632295984.4628391,492,1.1672512292861938
1632295986.222747,493,230.14083862304688
1632295988.9644847,494,198.1553497314453
1632295990.5342243,495,287.4661865234375
1632295991.078763,496,-7.2663116455078125
1632295993.2829041,497,228.89157104492188
1632295993.7012813,498,-95.76722717285156
1632295994.4604447,499,-217.97450256347656
